MasterTable_ID,Alias,Latitude,Longitude,COncRT,ConcHr,Flow,W/S,W/D,AT,RHx,RHi,BV,FT,Alarm,Oceaneering Unit Voltage,Type,TimeStamp,PDate,Date/Time/GMT
77473770,USFS 1079,,,0.009,0.008,16.7,1.6,80,14.1,82,42,13.7,16.3,0,,PM 2.5,5/9/22 11:05,5/9/22 11:07,5/9/22 11:07
77475828,USFS 1079,,,0.002,0,16.7,1.7,77,13.6,82,42,13.7,15.6,0,,PM 2.5,5/9/22 12:05,5/9/22 12:06,5/9/22 12:06
77477881,USFS 1079,,,-0.005,0,16.7,2.2,86,14.3,74,39,13.7,15.8,0,,PM 2.5,5/9/22 13:05,5/9/22 13:05,5/9/22 13:05
77479013,USFS 1079,,,0.004,0,16.7,2,88,15.5,65,34,13.7,17,0,,PM 2.5,5/9/22 14:05,5/9/22 14:05,5/9/22 14:05
77480006,USFS 1079,,,-0.001,0.002,16.7,2.2,76,16.7,59,32,13.7,18.4,0,,PM 2.5,5/9/22 15:05,5/9/22 15:06,5/9/22 15:06
77481037,USFS 1079,,,0.003,0.005,16.7,1.7,91,18.9,53,29,13.7,20.4,0,,PM 2.5,5/9/22 16:05,5/9/22 16:06,5/9/22 16:06
77482049,USFS 1079,,,0.002,0,16.7,1.8,83,20.5,48,25,13.7,22.9,0,,PM 2.5,5/9/22 17:05,5/9/22 17:05,5/9/22 17:05
77483093,USFS 1079,,,0.004,0.006,16.7,1.4,94,22.1,44,24,13.7,24.6,0,,PM 2.5,5/9/22 18:05,5/9/22 18:05,5/9/22 18:05
77484115,USFS 1079,,,0.002,-0.002,16.7,1.3,107,24.7,38,20,13.7,28.4,0,,PM 2.5,5/9/22 19:05,5/9/22 19:05,5/9/22 19:05
77485274,USFS 1079,,,0.005,0.006,16.7,1.3,78,26.1,36,17,13.6,32.5,0,,PM 2.5,5/9/22 20:05,5/9/22 20:06,5/9/22 20:06
77486681,USFS 1079,,,0.005,0.012,16.7,1.3,65,26.6,35,16,13.6,33.8,0,,PM 2.5,5/9/22 21:05,5/9/22 21:05,5/9/22 21:05
77488277,USFS 1079,,,0.039,0.034,16.7,1.4,28,26,37,17,13.6,33.2,0,,PM 2.5,5/9/22 22:05,5/9/22 22:06,5/9/22 22:06
77490853,USFS 1079,,,0.038,0.036,16.7,1.2,43,25.4,39,17,13.5,31.9,0,,PM 2.5,5/9/22 23:05,5/9/22 23:06,5/9/22 23:06
77492568,USFS 1079,,,0.011,0.01,16.7,1.1,44,24,45,20,13.5,29.7,0,,PM 2.5,5/10/22 0:05,5/10/22 0:05,5/10/22 0:05
77493855,USFS 1079,,,-0.005,-0.005,16.6,0.9,54,22.2,53,25,13.7,26.3,0,,PM 2.5,5/10/22 1:05,5/10/22 1:05,5/10/22 1:05
77494606,USFS 1079,,,0.003,0.005,16.7,0.3,170,19.7,68,30,13.7,23.8,0,,PM 2.5,5/10/22 2:05,5/10/22 2:05,5/10/22 2:05
77495381,USFS 1079,,,0.007,0.011,16.7,0.6,89,18.4,71,33,13.7,21.9,0,,PM 2.5,5/10/22 3:05,5/10/22 3:05,5/10/22 3:05
77496072,USFS 1079,,,0.008,0.005,16.7,0.5,105,17.4,71,34,13.7,20.5,0,,PM 2.5,5/10/22 4:05,5/10/22 4:06,5/10/22 4:06
77496639,USFS 1079,,,0.007,0.007,16.7,0.4,50,16,76,35,13.7,19.6,0,,PM 2.5,5/10/22 5:05,5/10/22 5:07,5/10/22 5:07
77497080,USFS 1079,,,0.01,0.009,16.7,0.4,183,14.9,81,36,13.7,18.6,0,,PM 2.5,5/10/22 6:05,5/10/22 6:05,5/10/22 6:05
77497606,USFS 1079,,,0.01,0.01,16.7,0.3,276,13.4,88,39,13.7,17.6,0,,PM 2.5,5/10/22 7:05,5/10/22 7:06,5/10/22 7:06
77498229,USFS 1079,,,0.01,0.011,16.7,0.3,281,12.5,91,40,13.7,16.6,0,,PM 2.5,5/10/22 8:05,5/10/22 8:05,5/10/22 8:05
77498998,USFS 1079,,,0.011,0.007,16.7,0.3,250,12.1,92,41,13.7,16.1,0,,PM 2.5,5/10/22 9:05,5/10/22 9:05,5/10/22 9:05
77499632,USFS 1079,,,0.009,0.011,16.7,0.3,355,11.5,93,43,13.7,15.2,0,,PM 2.5,5/10/22 10:05,5/10/22 10:05,5/10/22 10:05
77501051,USFS 1079,,,0.009,0.012,16.7,0.3,244,11.3,94,42,13.7,14.9,0,,PM 2.5,5/10/22 11:05,5/10/22 11:06,5/10/22 11:06
77503021,USFS 1079,,,0.011,0.011,16.7,0.7,23,12.4,91,44,13.7,15.4,0,,PM 2.5,5/10/22 12:05,5/10/22 12:05,5/10/22 12:05
77505029,USFS 1079,,,-0.001,-0.005,16.7,1.3,58,15.2,78,41,13.8,16.6,0,,PM 2.5,5/10/22 13:05,5/10/22 13:06,5/10/22 13:06
77506012,USFS 1079,,,0.002,0.004,16.7,1.5,68,18.6,61,34,13.8,19.3,0,,PM 2.5,5/10/22 14:05,5/10/22 14:06,5/10/22 14:06
77507021,USFS 1079,,,0.006,0.007,16.7,1.8,81,21.5,48,27,13.7,22.5,0,,PM 2.5,5/10/22 15:05,5/10/22 15:06,5/10/22 15:06
77508198,USFS 1079,,,0.007,0.007,16.7,1.8,80,23.4,40,23,13.7,24.9,0,,PM 2.5,5/10/22 16:05,5/10/22 16:05,5/10/22 16:05
77509201,USFS 1079,,,0.008,0.008,16.7,2,66,24.7,35,19,13.7,27,0,,PM 2.5,5/10/22 17:05,5/10/22 17:05,5/10/22 17:05
77509974,USFS 1079,,,0.007,0.006,16.7,2,59,25.8,29,16,13.7,28.1,0,,PM 2.5,5/10/22 18:05,5/10/22 18:05,5/10/22 18:05
77511145,USFS 1079,,,0.002,0.003,16.7,1.6,38,28.1,23,13,13.7,31.6,0,,PM 2.5,5/10/22 19:05,5/10/22 19:05,5/10/22 19:05
77512252,USFS 1079,,,0.024,0.026,16.7,1.6,29,29,22,11,13.7,35.3,0,,PM 2.5,5/10/22 20:05,5/10/22 20:06,5/10/22 20:06
77513375,USFS 1079,,,0.009,0.011,16.7,1.6,23,29.6,23,10,13.6,36.5,0,,PM 2.5,5/10/22 21:06,5/10/22 21:07,5/10/22 21:07
77515232,USFS 1079,,,0.009,0.007,16.7,1.7,49,29.7,23,11,13.6,36.7,0,,PM 2.5,5/10/22 22:05,5/10/22 22:05,5/10/22 22:05
77517180,USFS 1079,,,0.004,0,16.7,1.3,20,29.2,24,11,13.6,35.7,0,,PM 2.5,5/10/22 23:05,5/10/22 23:07,5/10/22 23:07
77518039,USFS 1079,32.3708,-84.84065,,,,,,,,,,,,13,,5/10/22 23:56,5/10/22 23:56,5/10/22 23:56
77518169,USFS 1079,,,0.011,0.012,16.7,0.8,13,27.8,29,13,13.6,34,0,,PM 2.5,5/11/22 0:05,5/11/22 0:06,5/11/22 0:06
77518694,USFS 1079,,,-0.002,-0.001,16.6,0.6,7,25.6,35,17,13.7,30.1,0,,PM 2.5,5/11/22 1:06,5/11/22 1:07,5/11/22 1:07
77519142,USFS 1079,,,0.007,0.006,16.7,0.3,228,22.2,47,21,13.7,27,0,,PM 2.5,5/11/22 2:05,5/11/22 2:05,5/11/22 2:05
77519612,USFS 1079,,,0.008,0.005,16.7,0.3,214,19.8,58,25,13.7,24.5,0,,PM 2.5,5/11/22 3:05,5/11/22 3:06,5/11/22 3:06
77520060,USFS 1079,,,0.012,0.016,16.7,0.3,228,17.7,73,31,13.7,22.3,0,,PM 2.5,5/11/22 4:05,5/11/22 4:06,5/11/22 4:06
77520531,USFS 1079,,,0.01,0.012,16.7,0.3,214,16,82,35,13.7,20.5,0,,PM 2.5,5/11/22 5:06,5/11/22 5:07,5/11/22 5:07
77520967,USFS 1079,,,0.019,0.014,16.7,0.3,281,14.7,85,37,13.7,19,0,,PM 2.5,5/11/22 6:05,5/11/22 6:05,5/11/22 6:05
77521433,USFS 1079,,,0.01,0.015,16.7,0.3,209,13.9,89,39,13.7,17.9,0,,PM 2.5,5/11/22 7:05,5/11/22 7:06,5/11/22 7:06
77521906,USFS 1079,,,0.014,0.014,16.7,0.3,219,13.2,90,40,13.7,17.1,0,,PM 2.5,5/11/22 8:07,5/11/22 8:08,5/11/22 8:08
77522348,USFS 1079,,,0.013,0.011,16.7,0.3,219,12.3,91,40,13.7,16.5,0,,PM 2.5,5/11/22 9:05,5/11/22 9:07,5/11/22 9:07
77522832,USFS 1079,,,0.02,0.021,16.7,0.4,336,11.9,92,42,13.7,15.6,0,,PM 2.5,5/11/22 10:05,5/11/22 10:06,5/11/22 10:06
77524290,USFS 1079,,,0.012,0.014,16.7,0.9,6,12.3,88,42,13.7,15.1,0,,PM 2.5,5/11/22 11:05,5/11/22 11:06,5/11/22 11:06
77526209,USFS 1079,,,0.011,0.008,16.7,1,12,13,84,42,13.7,15.2,0,,PM 2.5,5/11/22 12:05,5/11/22 12:05,5/11/22 12:05
77528177,USFS 1079,,,0.001,-0.002,16.7,1.2,42,16.4,69,37,13.7,17.3,0,,PM 2.5,5/11/22 13:05,5/11/22 13:07,5/11/22 13:07
77529271,USFS 1079,,,0.008,0.01,16.7,1.4,63,20.2,57,31,13.7,21,0,,PM 2.5,5/11/22 14:05,5/11/22 14:06,5/11/22 14:06
77530142,USFS 1079,,,0.007,0.011,16.7,1.7,71,22.6,46,25,13.7,23.9,0,,PM 2.5,5/11/22 15:05,5/11/22 15:05,5/11/22 15:05
77531233,USFS 1079,,,0.008,0.002,16.7,1.7,65,24.3,38,21,13.7,26,0,,PM 2.5,5/11/22 16:05,5/11/22 16:06,5/11/22 16:06
77532241,USFS 1079,,,0.003,0.004,16.7,1.2,29,26.2,32,17,13.7,29,0,,PM 2.5,5/11/22 17:05,5/11/22 17:05,5/11/22 17:05
77533235,USFS 1079,,,0.003,0.003,16.7,1.4,10,27.2,30,16,13.7,30.3,0,,PM 2.5,5/11/22 18:05,5/11/22 18:05,5/11/22 18:05
77534412,USFS 1079,,,0.001,0.001,16.7,1.4,43,29.3,28,14,13.7,33.6,0,,PM 2.5,5/11/22 19:05,5/11/22 19:05,5/11/22 19:05
77535247,USFS 1079,,,0.011,0.011,16.7,1.6,10,30.5,29,13,13.6,37.3,0,,PM 2.5,5/11/22 20:05,5/11/22 20:05,5/11/22 20:05
77536425,USFS 1079,,,0.003,0.007,16.7,1.6,4,31,31,14,13.6,38,0,,PM 2.5,5/11/22 21:05,5/11/22 21:06,5/11/22 21:06
77538209,USFS 1079,,,0.007,0.007,16.7,1.6,2,31.3,32,14,13.6,38.1,0,,PM 2.5,5/11/22 22:05,5/11/22 22:06,5/11/22 22:06
77539622,USFS 1079,,,0.013,0.01,16.7,1.9,26,30.4,35,16,13.6,36.5,0,,PM 2.5,5/11/22 23:05,5/11/22 23:05,5/11/22 23:05
77540782,USFS 1079,,,0.011,0.011,16.7,1.5,45,29,39,18,13.7,33.8,0,,PM 2.5,5/12/22 0:05,5/12/22 0:08,5/12/22 0:08
77541577,USFS 1079,,,0.009,0.012,16.6,0.4,223,26.8,48,22,13.7,31.1,0,,PM 2.5,5/12/22 1:07,5/12/22 1:08,5/12/22 1:08
77542041,USFS 1079,,,0.011,0.008,16.7,0.3,222,24,58,25,13.7,28.6,0,,PM 2.5,5/12/22 2:05,5/12/22 2:05,5/12/22 2:05
77542520,USFS 1079,,,0.016,0.017,16.7,0.3,217,22.5,66,29,13.7,26.8,0,,PM 2.5,5/12/22 3:06,5/12/22 3:08,5/12/22 3:08
77542989,USFS 1079,,,0.015,0.017,16.7,0.3,179,20.7,75,32,13.7,25,0,,PM 2.5,5/12/22 4:05,5/12/22 4:06,5/12/22 4:06
77543442,USFS 1079,,,0.011,0.004,16.7,0.3,257,20,77,34,13.7,23.9,0,,PM 2.5,5/12/22 5:05,5/12/22 5:05,5/12/22 5:05
77543891,USFS 1079,,,0.014,0.019,16.7,0.3,270,19.2,79,35,13.7,23.2,0,,PM 2.5,5/12/22 6:05,5/12/22 6:06,5/12/22 6:06
77544460,USFS 1079,,,0.019,0.018,16.7,0.5,319,18.6,82,37,13.7,22.3,0,,PM 2.5,5/12/22 7:05,5/12/22 7:05,5/12/22 7:05
77544895,USFS 1079,,,0.016,0.019,16.7,0.6,13,18.7,81,38,13.7,21.9,0,,PM 2.5,5/12/22 8:05,5/12/22 8:05,5/12/22 8:05
77545400,USFS 1079,,,0.016,0.018,16.7,0.5,7,17.9,83,38,13.7,21.4,0,,PM 2.5,5/12/22 9:05,5/12/22 9:09,5/12/22 9:09
77545906,USFS 1079,,,0.022,0.019,16.7,0.5,349,17.1,85,39,13.7,20.4,0,,PM 2.5,5/12/22 10:05,5/12/22 10:05,5/12/22 10:05
77547879,USFS 1079,,,0.021,0.019,16.7,0.7,9,16.2,88,41,13.7,19.4,0,,PM 2.5,5/12/22 11:05,5/12/22 11:14,5/12/22 11:14
77549660,USFS 1079,,,0.008,0.006,16.7,0.5,330,16.6,83,39,13.7,19.5,0,,PM 2.5,5/12/22 12:05,5/12/22 12:05,5/12/22 12:05
77551910,USFS 1079,,,-0.004,-0.003,16.7,1.1,59,18.7,68,34,13.7,20.5,0,,PM 2.5,5/12/22 13:05,5/12/22 13:08,5/12/22 13:08
77553180,USFS 1079,,,0.003,0.005,16.7,1.8,73,21.9,50,28,13.7,22.8,0,,PM 2.5,5/12/22 14:05,5/12/22 14:05,5/12/22 14:05
77554730,USFS 1079,,,0.004,0.006,16.7,2.3,66,23.8,47,26,13.7,25.1,0,,PM 2.5,5/12/22 15:05,5/12/22 15:07,5/12/22 15:07
77557636,USFS 1079,,,0,-0.005,16.7,2.3,56,25.5,42,23,13.7,27.1,0,,,5/12/22 16:07,5/12/22 17:06,5/12/22 17:06
77559095,USFS 1079,,,0.004,0.009,16.7,2.1,44,28.5,37,20,13.7,30.7,0,,PM 2.5,5/12/22 18:05,5/12/22 18:05,5/12/22 18:05
77560715,USFS 1079,,,0,-0.001,16.7,2.1,41,30.2,34,18,13.6,33.5,0,,PM 2.5,5/12/22 19:05,5/12/22 19:06,5/12/22 19:06
77561989,USFS 1079,,,0.007,0.004,16.7,2,53,30.8,33,15,13.6,36.3,0,,PM 2.5,5/12/22 20:05,5/12/22 20:05,5/12/22 20:05
77563595,USFS 1079,,,0.003,0.007,16.7,2.2,45,30.8,33,15,13.6,36.6,0,,PM 2.5,5/12/22 21:05,5/12/22 21:05,5/12/22 21:05
77565647,USFS 1079,,,0.005,0.001,16.7,2.2,45,30.7,33,16,13.6,36.2,0,,PM 2.5,5/12/22 22:05,5/12/22 22:06,5/12/22 22:06
77567644,USFS 1079,,,0.004,0.005,16.6,2.1,45,29.3,35,17,13.6,33.8,0,,PM 2.5,5/12/22 23:05,5/12/22 23:06,5/12/22 23:06
77568480,USFS 1079,32.37074,-84.84059,,,,,,,,,,,,13.4,,5/12/22 23:56,5/12/22 23:56,5/12/22 23:56
77568545,USFS 1079,,,0.005,0.011,16.5,1.9,56,28.8,37,18,13.6,32.8,0,,PM 2.5,5/13/22 0:05,5/13/22 0:05,5/13/22 0:05
77569010,USFS 1079,,,0.014,0.01,16.6,1,67,26.7,43,22,13.8,30.2,0,,PM 2.5,5/13/22 1:05,5/13/22 1:05,5/13/22 1:05
77569521,USFS 1079,,,0.002,0.002,16.7,0.5,107,24.8,50,24,13.7,28.2,0,,PM 2.5,5/13/22 2:05,5/13/22 2:06,5/13/22 2:06
77569983,USFS 1079,,,0.007,0.004,16.7,0.3,227,22.5,62,27,13.7,26.7,0,,PM 2.5,5/13/22 3:06,5/13/22 3:07,5/13/22 3:07
77570576,USFS 1079,,,0.012,0.013,16.7,0.6,162,21.4,67,30,13.7,25.3,0,,PM 2.5,5/13/22 4:05,5/13/22 4:05,5/13/22 4:05
77571034,USFS 1079,,,0.014,0.016,16.7,1,74,21.4,65,32,13.7,24.1,0,,PM 2.5,5/13/22 5:05,5/13/22 5:06,5/13/22 5:06
77571494,USFS 1079,,,0.011,0.01,16.7,1.3,80,21.5,65,33,13.7,23.5,0,,PM 2.5,5/13/22 6:05,5/13/22 6:05,5/13/22 6:05
77571969,USFS 1079,,,0.012,0.014,16.7,0.9,72,20.2,73,35,13.7,22.9,0,,PM 2.5,5/13/22 7:05,5/13/22 7:06,5/13/22 7:06
77572391,USFS 1079,,,0.009,0.008,16.7,0.9,53,19.2,79,38,13.6,22,0,,PM 2.5,5/13/22 8:05,5/13/22 8:05,5/13/22 8:05
77572864,USFS 1079,,,0.008,0.009,16.7,0.6,40,18.3,84,39,13.6,21.4,0,,PM 2.5,5/13/22 9:05,5/13/22 9:05,5/13/22 9:05
77573438,USFS 1079,,,0.017,0.014,16.7,0.8,44,18.3,85,41,13.7,21.1,0,,PM 2.5,5/13/22 10:05,5/13/22 10:06,5/13/22 10:06
77574582,USFS 1079,,,0.009,0.011,16.7,0.5,34,18.2,87,41,13.7,21,0,,PM 2.5,5/13/22 11:06,5/13/22 11:07,5/13/22 11:07
77576648,USFS 1079,,,0.007,0.01,16.7,0.8,29,18.7,85,41,13.7,21.5,0,,PM 2.5,5/13/22 12:05,5/13/22 12:06,5/13/22 12:06
77578696,USFS 1079,,,0.001,-0.003,16.7,1.7,51,19.8,81,41,13.6,22.1,0,,PM 2.5,5/13/22 13:06,5/13/22 13:08,5/13/22 13:08
77579622,USFS 1079,,,0.003,0.006,16.7,2,72,21,77,39,13.6,23.1,0,,PM 2.5,5/13/22 14:05,5/13/22 14:06,5/13/22 14:06
77580710,USFS 1079,,,0.002,0.001,16.7,1.4,65,21.5,75,37,13.6,24,0,,PM 2.5,5/13/22 15:05,5/13/22 15:06,5/13/22 15:06
77581763,USFS 1079,,,0.005,0.001,16.7,1.2,57,21.5,76,37,13.6,24.4,0,,PM 2.5,5/13/22 16:05,5/13/22 16:05,5/13/22 16:05
77583180,USFS 1079,,,-0.005,-0.002,16.7,1.1,65,22.6,71,34,13.6,25.5,0,,PM 2.5,5/13/22 17:07,5/13/22 17:08,5/13/22 17:08
77584728,USFS 1079,,,0.004,0.002,16.7,1.6,47,24.2,64,31,13.6,27.8,0,,PM 2.5,5/13/22 18:05,5/13/22 18:06,5/13/22 18:06
77586877,USFS 1079,,,0.011,0.01,16.7,1.5,65,24.8,61,29,13.6,28.8,0,,PM 2.5,5/13/22 19:05,5/13/22 19:06,5/13/22 19:06
77588331,USFS 1079,,,-0.005,-0.005,16.7,1.5,41,26.6,54,26,13.6,30.6,0,,PM 2.5,5/13/22 20:05,5/13/22 20:05,5/13/22 20:05
77589727,USFS 1079,,,0.013,0.008,16.7,1.4,53,26.5,53,23,13.6,32.6,0,,PM 2.5,5/13/22 21:05,5/13/22 21:06,5/13/22 21:06
77591417,USFS 1079,,,-0.005,-0.005,16.7,1.1,98,28.6,43,21,13.5,33.5,0,,PM 2.5,5/13/22 22:05,5/13/22 22:05,5/13/22 22:05
77592823,USFS 1079,,,0.008,0.008,16.7,1,90,28.3,44,20,13.5,35,0,,PM 2.5,5/13/22 23:05,5/13/22 23:05,5/13/22 23:05
77593665,USFS 1079,,,0.004,0.009,16.7,0.6,210,26.1,58,23,13.6,32.6,0,,PM 2.5,5/14/22 0:05,5/14/22 0:05,5/14/22 0:05
77594605,USFS 1079,,,0.005,0,16.6,0.9,57,23.9,67,29,13.6,28.8,0,,PM 2.5,5/14/22 1:05,5/14/22 1:06,5/14/22 1:06
77595311,USFS 1079,,,0.002,0.001,16.7,0.6,102,22.4,71,32,13.6,26.1,0,,PM 2.5,5/14/22 2:05,5/14/22 2:05,5/14/22 2:05
77596034,USFS 1079,,,0.007,0.006,16.7,0.5,80,21.3,80,37,13.6,24.7,0,,PM 2.5,5/14/22 3:05,5/14/22 3:05,5/14/22 3:05
77596691,USFS 1079,,,0.008,0.009,16.7,0.5,100,19.9,87,40,13.6,23.4,0,,PM 2.5,5/14/22 4:05,5/14/22 4:05,5/14/22 4:05
77597145,USFS 1079,,,0.005,0.005,16.7,0.5,120,19.2,90,43,13.6,22.3,0,,PM 2.5,5/14/22 5:05,5/14/22 5:05,5/14/22 5:05
77597607,USFS 1079,,,0.005,0.006,16.7,0.4,149,18.4,92,44,13.5,21.5,0,,PM 2.5,5/14/22 6:05,5/14/22 6:05,5/14/22 6:05
77598064,USFS 1079,,,0.007,-0.004,16.7,0.5,92,17.7,93,43,13.6,21.2,0,,PM 2.5,5/14/22 7:05,5/14/22 7:05,5/14/22 7:05
77598505,USFS 1079,,,0.003,0.017,16.7,0.7,64,17.6,94,45,13.6,20.9,0,,PM 2.5,5/14/22 8:05,5/14/22 8:05,5/14/22 8:05
77599000,USFS 1079,,,0.007,-0.005,16.7,0.6,326,17.1,94,44,13.6,20.4,0,,PM 2.5,5/14/22 9:06,5/14/22 9:07,5/14/22 9:07
77599521,USFS 1079,,,-0.005,0.01,16.7,1,36,17,96,45,13.4,21.1,0,,PM 2.5,5/14/22 10:05,5/14/22 10:06,5/14/22 10:06
77600085,USFS 1079,,,0.008,0.002,16.7,1.1,63,17.2,97,45,13.5,21.6,0,,PM 2.5,5/14/22 11:05,5/14/22 11:05,5/14/22 11:05
77600629,USFS 1079,,,0.015,0.021,16.7,1,73,17.6,97,45,13.5,22.1,0,,PM 2.5,5/14/22 12:05,5/14/22 12:05,5/14/22 12:05
77601248,USFS 1079,,,-0.001,0.001,16.7,1.2,64,17.9,97,45,13.5,22.6,0,,PM 2.5,5/14/22 13:06,5/14/22 13:07,5/14/22 13:07
77601692,USFS 1079,,,0.023,0.016,16.7,1.2,66,18.5,96,45,13.6,22.5,0,,PM 2.5,5/14/22 14:05,5/14/22 14:06,5/14/22 14:06
77602165,USFS 1079,,,-0.002,0.001,16.7,0.9,88,19.8,88,43,13.7,22.7,0,,PM 2.5,5/14/22 15:06,5/14/22 15:07,5/14/22 15:07
77602653,USFS 1079,,,0.003,0.002,16.7,0.9,43,21.4,81,39,13.7,24.8,0,,PM 2.5,5/14/22 16:05,5/14/22 16:06,5/14/22 16:06
77603156,USFS 1079,,,-0.002,0.004,16.7,0.8,67,23,73,34,13.6,26.8,0,,PM 2.5,5/14/22 17:05,5/14/22 17:05,5/14/22 17:05
77603635,USFS 1079,,,0.001,-0.001,16.7,1.1,52,25.3,62,30,13.6,29.1,0,,PM 2.5,5/14/22 18:05,5/14/22 18:05,5/14/22 18:05
77604453,USFS 1079,,,-0.003,-0.002,16.7,1,155,27.8,51,24,13.7,32.1,0,,PM 2.5,5/14/22 19:05,5/14/22 19:06,5/14/22 19:06
77604985,USFS 1079,,,0.006,0.003,16.7,0.9,128,29,46,20,13.6,35.8,0,,PM 2.5,5/14/22 20:05,5/14/22 20:05,5/14/22 20:05
77605482,USFS 1079,,,-0.001,-0.001,16.7,0.7,78,28.2,48,21,13.6,33.8,0,,PM 2.5,5/14/22 21:05,5/14/22 21:05,5/14/22 21:05
77606189,USFS 1079,,,0.008,0.007,16.7,0.9,170,29.8,41,19,13.6,35.8,0,,PM 2.5,5/14/22 22:06,5/14/22 22:07,5/14/22 22:07
77606790,USFS 1079,,,0.005,0.007,16.7,0.6,193,28.7,48,20,13.6,35.1,0,,PM 2.5,5/14/22 23:05,5/14/22 23:05,5/14/22 23:05
77607441,USFS 1079,32.3709,-84.84059,,,,,,,,,,,,13.9,,5/14/22 23:57,5/14/22 23:57,5/14/22 23:57
77607522,USFS 1079,,,0.005,0.004,16.7,0.7,209,26.9,57,25,13.6,32.3,0,,PM 2.5,5/15/22 0:05,5/15/22 0:05,5/15/22 0:05
77608049,USFS 1079,,,0,0.002,16.6,0.3,214,25.3,64,28,13.6,29.8,0,,PM 2.5,5/15/22 1:05,5/15/22 1:06,5/15/22 1:06
77608523,USFS 1079,,,0.005,0.002,16.7,0.3,215,23.5,74,32,13.6,28.1,0,,PM 2.5,5/15/22 2:05,5/15/22 2:05,5/15/22 2:05
77608972,USFS 1079,,,0.007,0.014,16.7,0.3,215,22.1,83,36,13.6,26.5,0,,PM 2.5,5/15/22 3:05,5/15/22 3:06,5/15/22 3:06
77609462,USFS 1079,,,0.007,0.002,16.7,0.3,218,20.8,90,39,13.6,25.1,0,,PM 2.5,5/15/22 4:05,5/15/22 4:05,5/15/22 4:05
77609941,USFS 1079,,,0.009,0.012,16.7,0.3,162,20.2,92,41,13.6,24.1,0,,PM 2.5,5/15/22 5:05,5/15/22 5:05,5/15/22 5:05
77610412,USFS 1079,,,0.006,0.006,16.7,0.4,156,19.9,92,42,13.6,23.3,0,,PM 2.5,5/15/22 6:05,5/15/22 6:05,5/15/22 6:05
77610872,USFS 1079,,,0.009,0.008,16.7,0.3,196,19.3,92,42,13.6,22.9,0,,PM 2.5,5/15/22 7:05,5/15/22 7:06,5/15/22 7:06
77611324,USFS 1079,,,0.004,0.006,16.7,0.3,246,18.5,94,41,13.6,22.5,0,,PM 2.5,5/15/22 8:05,5/15/22 8:06,5/15/22 8:06
77611885,USFS 1079,,,0.009,0.007,16.7,0.3,223,18.1,94,42,13.6,22,0,,PM 2.5,5/15/22 9:05,5/15/22 9:07,5/15/22 9:07
77612324,USFS 1079,,,0.01,0.011,16.7,0.3,220,17.4,95,42,13.7,21.3,0,,PM 2.5,5/15/22 10:05,5/15/22 10:05,5/15/22 10:05
77612910,USFS 1079,,,0.007,0.008,16.7,0.3,236,17.1,95,43,13.6,20.9,0,,PM 2.5,5/15/22 11:05,5/15/22 11:06,5/15/22 11:06
77613432,USFS 1079,,,0.004,0.003,16.7,0.7,340,17.5,94,44,13.6,21,0,,PM 2.5,5/15/22 12:05,5/15/22 12:05,5/15/22 12:05
77613906,USFS 1079,,,-0.002,-0.004,16.7,0.9,21,20.4,84,43,13.6,22.4,0,,PM 2.5,5/15/22 13:06,5/15/22 13:07,5/15/22 13:07
77614449,USFS 1079,,,-0.001,0.002,16.7,1.3,29,23.7,70,36,13.6,25.4,0,,PM 2.5,5/15/22 14:05,5/15/22 14:05,5/15/22 14:05
77614991,USFS 1079,,,0.006,0.006,16.7,0.7,65,25.3,65,32,13.6,27.8,0,,PM 2.5,5/15/22 15:05,5/15/22 15:05,5/15/22 15:05
77615573,USFS 1079,,,0.007,0.003,16.7,0.9,265,27.4,56,27,13.7,30.8,0,,PM 2.5,5/15/22 16:06,5/15/22 16:07,5/15/22 16:07
77616290,USFS 1079,,,0.008,0.011,16.7,1.2,255,29.7,47,22,13.7,33.9,0,,PM 2.5,5/15/22 17:05,5/15/22 17:06,5/15/22 17:06
77616860,USFS 1079,,,0.006,0.004,16.7,1.3,266,30.4,44,21,13.6,34.4,0,,PM 2.5,5/15/22 18:05,5/15/22 18:05,5/15/22 18:05
77617704,USFS 1079,,,0.006,0.006,16.7,1.4,287,31.9,37,18,13.6,36.3,0,,PM 2.5,5/15/22 19:06,5/15/22 19:07,5/15/22 19:07
77618447,USFS 1079,,,0.011,0.013,16.7,1.4,24,32.4,37,16,13.6,39.1,0,,PM 2.5,5/15/22 20:05,5/15/22 20:07,5/15/22 20:07
77619158,USFS 1079,,,0.007,0.009,16.7,1.2,74,31,41,19,13.6,36.5,0,,PM 2.5,5/15/22 21:05,5/15/22 21:05,5/15/22 21:05
77619881,USFS 1079,,,0.005,-0.001,16.7,1,196,29.7,47,21,13.6,35.2,0,,PM 2.5,5/15/22 22:05,5/15/22 22:05,5/15/22 22:05
77620622,USFS 1079,,,0.01,0.02,16.7,1.3,197,29.4,48,21,13.6,35.2,0,,PM 2.5,5/15/22 23:05,5/15/22 23:08,5/15/22 23:08
77621393,USFS 1079,,,0.017,0.013,16.7,1.2,200,24.9,67,27,13.6,30.9,0,,PM 2.5,5/16/22 0:05,5/16/22 0:05,5/16/22 0:05
77622358,USFS 1079,,,0.007,0.002,16.6,1.2,216,23.8,74,35,13.7,27.3,0,,PM 2.5,5/16/22 1:05,5/16/22 1:05,5/16/22 1:05
