MasterTable_ID,Alias,Latitude,Longitude,COncRT,ConcHr,Flow,W/S,W/D,AT,RHx,RHi,BV,FT,Alarm,Oceaneering Unit Voltage,Type,TimeStamp,PDate
77446729,USFS 1078,,,0.003,0.007,16.7,1.1,321,24.8,39,21,13.9,32.5,0,,PM 2.5,5/7/2022 7:05:14 PM,5/7/2022 7:05:00 PM
77447452,USFS 1078,,,0.002,-0.001,16.7,2.3,323,25.1,38,20,13.9,33.3,0,,PM 2.5,5/7/2022 8:05:14 PM,5/7/2022 8:06:00 PM
77447997,USFS 1078,,,0.006,0.004,16.7,2.3,320,25.5,36,19,13.9,34.3,0,,PM 2.5,5/7/2022 9:05:13 PM,5/7/2022 9:05:00 PM
77448512,USFS 1078,,,0.006,0.006,16.7,2.2,328,24.7,39,20,13.9,33.5,0,,PM 2.5,5/7/2022 10:05:13 PM,5/7/2022 10:05:00 PM
77448991,USFS 1078,,,0.007,0.007,16.7,2.4,333,23.3,47,24,13.9,31.1,0,,PM 2.5,5/7/2022 11:05:13 PM,5/7/2022 11:05:00 PM
77449441,USFS 1078,,,0.004,0.010,16.7,2.3,339,21.3,54,30,13.9,27.4,0,,PM 2.5,5/8/2022 12:05:14 AM,5/8/2022 12:05:00 AM
77450357,USFS 1078,,,0.019,0.007,16.6,2.1,344,19.5,59,34,13.9,24.7,0,,PM 2.5,5/8/2022 1:05:14 AM,5/8/2022 1:05:00 AM
77451836,USFS 1078,,,0.002,0.006,16.7,2.0,342,17.9,61,36,13.9,22.7,0,,PM 2.5,5/8/2022 2:05:13 AM,5/8/2022 2:05:00 AM
77452430,USFS 1078,,,-0.000,0.004,16.7,0.9,317,16.3,65,37,13.9,21.3,0,,PM 2.5,5/8/2022 3:05:13 AM,5/8/2022 3:05:00 AM
77453047,USFS 1078,,,0.011,0.009,16.7,0.3,243,14.1,75,40,13.9,20.1,0,,PM 2.5,5/8/2022 4:05:13 AM,5/8/2022 4:05:00 AM
77453499,USFS 1078,,,0.016,0.015,16.7,0.6,302,13.0,81,44,13.9,18.7,0,,PM 2.5,5/8/2022 5:05:14 AM,5/8/2022 5:05:00 AM
77453931,USFS 1078,,,-0.004,-0.005,16.7,0.6,301,12.3,85,45,13.8,18.7,0,,PM 2.5,5/8/2022 6:05:14 AM,5/8/2022 6:05:00 AM
77454402,USFS 1078,,,0.006,0.009,16.7,0.5,304,11.9,88,45,13.7,19.1,0,,PM 2.5,5/8/2022 7:05:13 AM,5/8/2022 7:05:00 AM
77454843,USFS 1078,,,-0.005,-0.005,16.7,0.6,301,11.3,90,45,13.7,19.1,0,,PM 2.5,5/8/2022 8:05:14 AM,5/8/2022 8:05:00 AM
77455445,USFS 1078,,,0.029,0.034,16.7,0.5,292,10.9,90,45,13.8,18.9,0,,PM 2.5,5/8/2022 9:05:13 AM,5/8/2022 9:05:00 AM
77456061,USFS 1078,,,-0.005,-0.005,16.7,0.6,300,10.3,91,45,13.7,18.4,0,,PM 2.5,5/8/2022 10:05:14 AM,5/8/2022 10:05:00 AM
77456933,USFS 1078,,,0.011,0.016,16.7,0.3,288,9.4,91,45,13.8,17.2,0,,PM 2.5,5/8/2022 11:05:13 AM,5/8/2022 11:05:00 AM
77458219,USFS 1078,,,-0.005,0.002,16.7,0.4,344,10.7,91,45,13.7,19.0,0,,PM 2.5,5/8/2022 12:05:14 PM,5/8/2022 12:05:00 PM
77459193,USFS 1078,,,0.036,0.020,16.7,1.0,331,14.6,81,39,13.9,22.3,0,,PM 2.5,5/8/2022 1:05:13 PM,5/8/2022 1:05:00 PM
77459777,USFS 1078,,,-0.002,-0.005,16.7,1.6,353,16.9,68,33,13.9,24.9,0,,PM 2.5,5/8/2022 2:05:13 PM,5/8/2022 2:05:00 PM
77460363,USFS 1078,,,-0.001,0.002,16.7,1.3,17,19.1,57,28,13.9,27.6,0,,PM 2.5,5/8/2022 3:05:14 PM,5/8/2022 3:05:00 PM
77460851,USFS 1078,,,0.013,0.006,16.7,1.5,313,20.6,51,23,13.8,30.9,0,,PM 2.5,5/8/2022 4:05:14 PM,5/8/2022 4:05:00 PM
77461424,USFS 1078,,,0.003,0.005,16.7,1.4,244,22.0,47,22,13.8,31.8,0,,PM 2.5,5/8/2022 5:05:14 PM,5/8/2022 5:06:00 PM
77462417,USFS 1078,,,-0.001,-0.000,16.7,1.6,354,22.9,45,21,13.8,33.1,0,,PM 2.5,5/8/2022 6:05:14 PM,5/8/2022 6:05:00 PM
77463699,USFS 1078,,,-0.001,0.003,16.7,1.7,7,23.1,44,22,13.8,32.0,0,,PM 2.5,5/8/2022 7:05:13 PM,5/8/2022 7:05:00 PM
77464249,USFS 1078,,,0.002,-0.001,16.7,1.8,37,24.4,43,21,13.8,33.3,0,,PM 2.5,5/8/2022 8:05:13 PM,5/8/2022 8:05:00 PM
77464925,USFS 1078,,,-0.002,-0.005,16.7,2.2,22,24.7,43,21,13.8,34.2,0,,PM 2.5,5/8/2022 9:05:13 PM,5/8/2022 9:05:00 PM
77465471,USFS 1078,,,0.001,0.002,16.7,2.6,4,24.2,45,22,13.8,33.5,0,,PM 2.5,5/8/2022 10:05:14 PM,5/8/2022 10:05:00 PM
77466081,USFS 1078,,,0.004,0.008,16.7,1.3,12,23.1,50,25,13.9,31.1,0,,PM 2.5,5/8/2022 11:05:14 PM,5/8/2022 11:05:00 PM
77466655,USFS 1078,,,0.007,0.008,16.7,0.3,17,20.8,56,30,13.9,27.4,0,,PM 2.5,5/9/2022 12:05:14 AM,5/9/2022 12:06:00 AM
77467363,USFS 1078,,,0.019,0.010,16.6,0.7,12,18.5,64,35,13.9,24.2,0,,PM 2.5,5/9/2022 1:05:14 AM,5/9/2022 1:05:00 AM
77468287,USFS 1078,,,0.001,-0.000,16.7,1.4,21,17.2,69,40,13.9,22.1,0,,PM 2.5,5/9/2022 2:05:14 AM,5/9/2022 2:05:00 AM
77468984,USFS 1078,,,0.008,0.012,16.7,1.2,21,16.2,75,44,13.9,21.0,0,,PM 2.5,5/9/2022 3:05:14 AM,5/9/2022 3:05:00 AM
77469656,USFS 1078,,,0.004,0.002,16.7,1.1,19,15.2,81,45,13.8,21.4,0,,PM 2.5,5/9/2022 4:05:13 AM,5/9/2022 4:05:00 AM
77470102,USFS 1078,,,0.003,0.003,16.7,1.0,14,14.6,83,45,13.7,21.5,0,,PM 2.5,5/9/2022 5:05:13 AM,5/9/2022 5:05:00 AM
77470546,USFS 1078,,,0.007,0.005,16.7,0.8,16,14.2,84,45,13.8,21.2,0,,PM 2.5,5/9/2022 6:05:13 AM,5/9/2022 6:05:00 AM
77471030,USFS 1078,,,0.005,0.002,16.7,0.9,50,14.2,82,45,13.8,20.5,0,,PM 2.5,5/9/2022 7:05:14 AM,5/9/2022 7:06:00 AM
77471487,USFS 1078,,,0.003,0.006,16.7,1.0,78,14.2,79,45,13.8,20.1,0,,PM 2.5,5/9/2022 8:05:14 AM,5/9/2022 8:05:00 AM
77472005,USFS 1078,,,0.001,0.001,16.7,1.3,59,13.8,79,45,13.8,19.9,0,,PM 2.5,5/9/2022 9:05:14 AM,5/9/2022 9:05:00 AM
77472456,USFS 1078,,,0.003,0.003,16.7,1.7,53,13.3,79,45,13.8,19.6,0,,PM 2.5,5/9/2022 10:05:13 AM,5/9/2022 10:05:00 AM
77473724,USFS 1078,,,0.005,0.008,16.7,1.6,44,12.4,80,45,13.7,19.4,0,,PM 2.5,5/9/2022 11:05:14 AM,5/9/2022 11:05:00 AM
77475822,USFS 1078,,,0.008,0.005,16.7,1.6,40,12.3,79,44,13.9,18.5,0,,PM 2.5,5/9/2022 12:05:13 PM,5/9/2022 12:05:00 PM
77477875,USFS 1078,,,-0.005,-0.001,16.7,2.2,64,13.8,69,39,13.9,19.6,0,,PM 2.5,5/9/2022 1:05:13 PM,5/9/2022 1:05:00 PM
77479009,USFS 1078,,,0.001,-0.002,16.7,2.5,56,15.3,60,32,13.9,21.9,0,,PM 2.5,5/9/2022 2:05:13 PM,5/9/2022 2:05:00 PM
77479997,USFS 1078,,,0.004,0.005,16.7,2.4,61,17.0,53,28,13.9,24.4,0,,PM 2.5,5/9/2022 3:05:13 PM,5/9/2022 3:05:00 PM
77481032,USFS 1078,,,0.003,-0.002,16.7,2.5,39,18.6,49,25,13.9,26.6,0,,PM 2.5,5/9/2022 4:05:14 PM,5/9/2022 4:05:00 PM
77482050,USFS 1078,,,0.001,0.003,16.7,2.1,46,20.3,46,24,13.9,28.4,0,,PM 2.5,5/9/2022 5:05:14 PM,5/9/2022 5:05:00 PM
77483091,USFS 1078,,,0.001,-0.000,16.7,2.0,47,21.4,44,23,13.9,29.6,0,,PM 2.5,5/9/2022 6:05:14 PM,5/9/2022 6:05:00 PM
77484133,USFS 1078,,,0.007,0.005,16.7,1.9,8,22.7,42,22,13.9,30.9,0,,PM 2.5,5/9/2022 7:05:13 PM,5/9/2022 7:06:00 PM
77485263,USFS 1078,,,0.025,0.035,16.7,2.2,3,23.4,42,21,13.9,32.0,0,,PM 2.5,5/9/2022 8:05:13 PM,5/9/2022 8:05:00 PM
77486678,USFS 1078,,,0.044,0.041,16.7,1.8,11,23.9,41,20,13.8,33.2,0,,PM 2.5,5/9/2022 9:05:13 PM,5/9/2022 9:05:00 PM
77488249,USFS 1078,,,0.010,0.006,16.7,1.6,7,24.1,40,19,13.7,33.7,0,,PM 2.5,5/9/2022 10:05:13 PM,5/9/2022 10:05:00 PM
77490838,USFS 1078,,,0.007,0.010,16.7,1.7,25,23.8,42,20,13.7,33.1,0,,PM 2.5,5/9/2022 11:05:13 PM,5/9/2022 11:05:00 PM
77492363,USFS 1078,32.45256,-84.77652,,,,,,,,,,,,13.6,,5/9/2022 11:56:14 PM,5/9/2022 11:56:00 PM
77492569,USFS 1078,,,0.009,0.009,16.7,1.4,20,22.3,48,24,13.8,30.1,0,,PM 2.5,5/10/2022 12:05:14 AM,5/10/2022 12:05:00 AM
77493861,USFS 1078,,,0.010,0.009,16.6,0.8,0,19.6,60,31,13.9,26.3,0,,PM 2.5,5/10/2022 1:05:13 AM,5/10/2022 1:06:00 AM
77494611,USFS 1078,,,0.006,0.004,16.7,0.9,27,18.3,63,35,13.9,23.6,0,,PM 2.5,5/10/2022 2:05:13 AM,5/10/2022 2:05:00 AM
77495382,USFS 1078,,,0.001,-0.000,16.7,0.9,39,17.0,66,37,13.9,22.1,0,,PM 2.5,5/10/2022 3:05:13 AM,5/10/2022 3:05:00 AM
77496067,USFS 1078,,,0.014,0.013,16.7,0.6,8,15.5,71,39,13.9,20.8,0,,PM 2.5,5/10/2022 4:05:13 AM,5/10/2022 4:05:00 AM
77496629,USFS 1078,,,0.006,0.014,16.7,0.5,349,14.2,76,42,13.9,19.4,0,,PM 2.5,5/10/2022 5:05:14 AM,5/10/2022 5:06:00 AM
77497081,USFS 1078,,,0.011,0.007,16.7,0.4,306,12.9,81,44,13.9,18.3,0,,PM 2.5,5/10/2022 6:05:13 AM,5/10/2022 6:05:00 AM
77497599,USFS 1078,,,-0.005,0.009,16.7,0.5,349,12.0,85,45,13.8,18.4,0,,PM 2.5,5/10/2022 7:05:13 AM,5/10/2022 7:05:00 AM
77498230,USFS 1078,,,0.016,0.002,16.7,0.6,23,11.9,85,45,13.8,18.6,0,,PM 2.5,5/10/2022 8:05:14 AM,5/10/2022 8:05:00 AM
77498999,USFS 1078,,,0.053,0.052,16.7,0.8,25,11.5,87,45,13.7,18.9,0,,PM 2.5,5/10/2022 9:05:14 AM,5/10/2022 9:05:00 AM
77499639,USFS 1078,,,-0.005,-0.005,16.7,1.0,24,11.2,87,45,13.6,19.2,0,,PM 2.5,5/10/2022 10:05:13 AM,5/10/2022 10:06:00 AM
77501039,USFS 1078,,,0.031,0.036,16.7,0.9,20,10.9,88,45,13.6,19.1,0,,PM 2.5,5/10/2022 11:05:13 AM,5/10/2022 11:05:00 AM
77503020,USFS 1078,,,-0.000,0.001,16.7,1.4,22,12.1,84,45,13.8,19.3,0,,PM 2.5,5/10/2022 12:05:14 PM,5/10/2022 12:05:00 PM
77505027,USFS 1078,,,0.002,0.001,16.7,1.8,26,15.0,73,40,13.9,20.8,0,,PM 2.5,5/10/2022 1:05:13 PM,5/10/2022 1:05:00 PM
77505999,USFS 1078,,,0.008,0.009,16.7,1.7,27,18.8,59,31,13.9,25.4,0,,PM 2.5,5/10/2022 2:05:14 PM,5/10/2022 2:05:00 PM
77507004,USFS 1078,,,0.009,0.018,16.7,2.0,54,22.0,43,23,13.9,29.5,0,,PM 2.5,5/10/2022 3:05:13 PM,5/10/2022 3:05:00 PM
77508201,USFS 1078,,,0.011,0.010,16.7,0.3,55,23.5,37,20,13.9,31.6,0,,PM 2.5,5/10/2022 4:05:13 PM,5/10/2022 4:05:00 PM
77509194,USFS 1078,,,0.001,-0.003,16.7,0.3,25,24.4,33,18,13.8,32.6,0,,PM 2.5,5/10/2022 5:05:13 PM,5/10/2022 5:05:00 PM
77509975,USFS 1078,,,0.026,0.029,16.7,0.3,12,25.2,27,15,13.8,33.0,0,,PM 2.5,5/10/2022 6:05:14 PM,5/10/2022 6:05:00 PM
77511143,USFS 1078,,,0.039,0.036,16.7,1.9,4,26.3,24,14,13.8,34.0,0,,PM 2.5,5/10/2022 7:05:14 PM,5/10/2022 7:05:00 PM
77512243,USFS 1078,,,0.006,0.005,16.7,2.1,9,27.5,24,12,13.7,36.0,0,,PM 2.5,5/10/2022 8:05:14 PM,5/10/2022 8:05:00 PM
77513331,USFS 1078,,,0.003,0.001,16.7,2.0,24,28.1,24,12,13.6,37.8,0,,PM 2.5,5/10/2022 9:05:14 PM,5/10/2022 9:05:00 PM
77515233,USFS 1078,,,0.011,0.018,16.7,1.7,328,28.0,25,12,13.6,38.0,0,,PM 2.5,5/10/2022 10:05:14 PM,5/10/2022 10:05:00 PM
77517148,USFS 1078,,,0.015,0.011,16.7,1.4,328,27.3,27,13,13.7,36.8,0,,PM 2.5,5/10/2022 11:05:13 PM,5/10/2022 11:06:00 PM
77518162,USFS 1078,,,0.009,0.007,16.7,1.2,332,25.2,34,16,13.7,33.4,0,,PM 2.5,5/11/2022 12:05:13 AM,5/11/2022 12:05:00 AM
77518677,USFS 1078,,,-0.001,0.006,16.6,0.9,324,21.5,46,23,13.9,28.5,0,,PM 2.5,5/11/2022 1:05:14 AM,5/11/2022 1:05:00 AM
77519144,USFS 1078,,,0.009,0.013,16.7,0.7,333,19.1,56,29,13.9,24.8,0,,PM 2.5,5/11/2022 2:05:13 AM,5/11/2022 2:05:00 AM
77519602,USFS 1078,,,0.010,0.008,16.7,0.4,328,16.3,66,34,13.9,22.3,0,,PM 2.5,5/11/2022 3:05:13 AM,5/11/2022 3:05:00 AM
77520057,USFS 1078,,,0.015,0.005,16.7,0.3,291,14.2,75,38,13.9,20.2,0,,PM 2.5,5/11/2022 4:05:13 AM,5/11/2022 4:05:00 AM
77520524,USFS 1078,,,0.018,0.024,16.7,0.4,316,13.0,82,42,13.9,18.6,0,,PM 2.5,5/11/2022 5:05:13 AM,5/11/2022 5:05:00 AM
77520966,USFS 1078,,,0.003,-0.005,16.7,0.3,308,12.1,86,44,13.9,17.7,0,,PM 2.5,5/11/2022 6:05:13 AM,5/11/2022 6:05:00 AM
77521427,USFS 1078,,,0.012,0.027,16.7,0.3,7,11.3,90,45,13.9,17.8,0,,PM 2.5,5/11/2022 7:05:13 AM,5/11/2022 7:05:00 AM
77521871,USFS 1078,,,-0.005,-0.005,16.7,0.3,3,10.8,90,45,13.8,17.6,0,,PM 2.5,5/11/2022 8:05:14 AM,5/11/2022 8:05:00 AM
77522342,USFS 1078,,,0.027,0.025,16.7,0.3,60,10.2,90,45,13.9,17.1,0,,PM 2.5,5/11/2022 9:05:13 AM,5/11/2022 9:06:00 AM
77522823,USFS 1078,,,0.004,0.007,16.7,0.3,82,10.2,91,45,13.8,17.1,0,,PM 2.5,5/11/2022 10:05:14 AM,5/11/2022 10:05:00 AM
77524276,USFS 1078,,,0.009,0.002,16.7,0.4,275,10.1,90,45,13.8,17.0,0,,PM 2.5,5/11/2022 11:05:13 AM,5/11/2022 11:05:00 AM
77526216,USFS 1078,,,0.001,0.004,16.7,1.5,16,13.5,76,43,13.8,19.1,0,,PM 2.5,5/11/2022 12:05:13 PM,5/11/2022 12:06:00 PM
77528145,USFS 1078,,,0.006,0.005,16.7,1.7,26,16.7,64,35,13.9,21.9,0,,PM 2.5,5/11/2022 1:05:13 PM,5/11/2022 1:05:00 PM
77529258,USFS 1078,,,0.008,0.013,16.7,1.7,31,20.0,54,28,13.9,26.8,0,,PM 2.5,5/11/2022 2:05:14 PM,5/11/2022 2:05:00 PM
77530145,USFS 1078,,,0.007,0.004,16.7,2.0,36,22.6,44,23,13.8,30.3,0,,PM 2.5,5/11/2022 3:05:13 PM,5/11/2022 3:05:00 PM
77531228,USFS 1078,,,0.001,0.004,16.7,2.1,10,24.1,37,19,13.8,32.5,0,,PM 2.5,5/11/2022 4:05:13 PM,5/11/2022 4:05:00 PM
77532237,USFS 1078,,,0.007,0.005,16.7,1.7,34,25.7,31,16,13.8,34.6,0,,PM 2.5,5/11/2022 5:05:14 PM,5/11/2022 5:05:00 PM
77533229,USFS 1078,,,0.014,0.013,16.7,2.1,5,26.5,30,16,13.8,35.3,0,,PM 2.5,5/11/2022 6:05:13 PM,5/11/2022 6:05:00 PM
77534409,USFS 1078,,,-0.001,0.006,16.7,2.0,344,27.4,32,17,13.8,35.8,0,,PM 2.5,5/11/2022 7:05:13 PM,5/11/2022 7:05:00 PM
77535248,USFS 1078,,,0.015,0.013,16.7,1.9,342,28.5,33,17,13.8,37.1,0,,PM 2.5,5/11/2022 8:05:14 PM,5/11/2022 8:05:00 PM
77536419,USFS 1078,,,0.032,0.028,16.7,2.4,346,29.3,34,17,13.8,38.4,0,,PM 2.5,5/11/2022 9:05:14 PM,5/11/2022 9:05:00 PM
77538196,USFS 1078,,,0.003,0.006,16.7,2.2,337,29.3,35,18,13.8,38.0,0,,PM 2.5,5/11/2022 10:05:14 PM,5/11/2022 10:05:00 PM
77539621,USFS 1078,,,0.012,0.013,16.7,2.7,342,28.6,38,20,13.8,36.6,0,,PM 2.5,5/11/2022 11:05:13 PM,5/11/2022 11:05:00 PM
77540602,USFS 1078,32.45255,-84.77652,,,,,,,,,,,,13.7,,5/11/2022 11:56:17 PM,5/11/2022 11:56:00 PM
77540748,USFS 1078,,,0.023,0.024,16.7,1.9,352,27.1,42,22,13.8,33.6,0,,PM 2.5,5/12/2022 12:05:14 AM,5/12/2022 12:05:00 AM
77541549,USFS 1078,,,0.008,0.012,16.6,0.7,333,23.7,55,28,13.9,30.3,0,,PM 2.5,5/12/2022 1:05:13 AM,5/12/2022 1:06:00 AM
77542040,USFS 1078,,,0.013,0.015,16.7,0.3,328,20.8,65,33,13.9,27.3,0,,PM 2.5,5/12/2022 2:05:13 AM,5/12/2022 2:05:00 AM
77542497,USFS 1078,,,0.021,0.021,16.7,0.4,41,19.4,71,36,13.9,25.6,0,,PM 2.5,5/12/2022 3:05:13 AM,5/12/2022 3:05:00 AM
77542986,USFS 1078,,,0.020,0.017,16.7,0.5,325,18.3,75,38,13.9,24.4,0,,PM 2.5,5/12/2022 4:05:13 AM,5/12/2022 4:05:00 AM
77543440,USFS 1078,,,0.018,0.020,16.7,0.5,309,17.5,77,40,13.9,23.4,0,,PM 2.5,5/12/2022 5:05:13 AM,5/12/2022 5:05:00 AM
77543882,USFS 1078,,,0.019,0.022,16.7,0.4,289,16.6,79,41,13.9,22.6,0,,PM 2.5,5/12/2022 6:05:13 AM,5/12/2022 6:05:00 AM
77544470,USFS 1078,,,0.018,0.017,16.7,0.4,292,15.7,83,43,13.9,21.8,0,,PM 2.5,5/12/2022 7:06:31 AM,5/12/2022 7:07:00 AM
77544891,USFS 1078,,,0.015,0.010,16.7,0.3,265,15.9,82,43,13.9,22.0,0,,PM 2.5,5/12/2022 8:05:13 AM,5/12/2022 8:05:00 AM
77545369,USFS 1078,,,0.023,0.020,16.7,0.4,305,15.2,84,44,13.9,21.3,0,,PM 2.5,5/12/2022 9:05:13 AM,5/12/2022 9:06:00 AM
77545908,USFS 1078,,,0.001,0.007,16.7,0.8,2,15.4,80,44,13.9,20.7,0,,PM 2.5,5/12/2022 10:05:13 AM,5/12/2022 10:05:00 AM
77547887,USFS 1078,,,0.019,0.046,16.7,0.9,25,15.4,78,45,13.9,20.4,0,,PM 2.5,5/12/2022 11:05:14 AM,5/12/2022 11:14:00 AM
77549659,USFS 1078,,,0.056,0.026,16.7,1.2,23,16.2,73,42,13.9,21.0,0,,PM 2.5,5/12/2022 12:05:13 PM,5/12/2022 12:05:00 PM
77551877,USFS 1078,,,-0.005,-0.001,16.7,2.1,31,18.8,59,33,13.9,24.2,0,,PM 2.5,5/12/2022 1:05:14 PM,5/12/2022 1:06:00 PM
77553178,USFS 1078,,,0.001,-0.005,16.7,2.3,34,21.8,50,27,13.8,28.2,0,,PM 2.5,5/12/2022 2:05:13 PM,5/12/2022 2:05:00 PM
77554702,USFS 1078,,,-0.005,-0.005,16.7,2.8,33,23.8,45,23,13.8,31.4,0,,PM 2.5,5/12/2022 3:05:14 PM,5/12/2022 3:06:00 PM
77555925,USFS 1078,,,0.014,0.011,16.7,2.8,42,25.1,42,22,13.8,32.9,0,,PM 2.5,5/12/2022 4:05:14 PM,5/12/2022 4:05:00 PM
77559093,USFS 1078,,,-0.001,-0.001,16.7,2.6,28,27.9,37,20,13.8,35.5,0,,PM 2.5,5/12/2022 6:05:14 PM,5/12/2022 6:05:00 PM
77560711,USFS 1078,,,-0.002,-0.000,16.7,2.5,20,29.0,35,19,13.8,36.7,0,,PM 2.5,5/12/2022 7:05:14 PM,5/12/2022 7:06:00 PM
77561987,USFS 1078,,,0.009,0.006,16.7,3.0,7,29.4,34,18,13.8,37.8,0,,PM 2.5,5/12/2022 8:05:14 PM,5/12/2022 8:05:00 PM
77563602,USFS 1078,,,-0.000,0.001,16.7,2.7,6,29.4,34,18,13.8,37.9,0,,PM 2.5,5/12/2022 9:05:14 PM,5/12/2022 9:05:00 PM
77565635,USFS 1078,,,0.006,0.006,16.7,2.9,16,28.8,35,18,13.8,36.8,0,,PM 2.5,5/12/2022 10:05:14 PM,5/12/2022 10:05:00 PM
77567638,USFS 1078,,,0.002,-0.000,16.7,2.6,21,28.3,36,20,13.8,35.5,0,,PM 2.5,5/12/2022 11:05:14 PM,5/12/2022 11:06:00 PM
77568550,USFS 1078,,,0.009,0.014,16.7,1.6,20,26.6,41,22,13.8,33.3,0,,PM 2.5,5/13/2022 12:05:13 AM,5/13/2022 12:05:00 AM
77569015,USFS 1078,,,0.009,0.006,16.6,1.1,16,24.7,47,26,13.9,30.6,0,,PM 2.5,5/13/2022 1:05:13 AM,5/13/2022 1:06:00 AM
77569517,USFS 1078,,,0.009,0.014,16.7,0.7,323,21.6,58,30,13.9,27.8,0,,PM 2.5,5/13/2022 2:05:13 AM,5/13/2022 2:05:00 AM
77569965,USFS 1078,,,0.006,0.005,16.7,0.7,329,20.5,64,34,13.9,25.9,0,,PM 2.5,5/13/2022 3:05:13 AM,5/13/2022 3:05:00 AM
77570578,USFS 1078,,,0.005,0.007,16.7,1.1,13,20.7,63,35,13.9,25.5,0,,PM 2.5,5/13/2022 4:05:13 AM,5/13/2022 4:05:00 AM
77571031,USFS 1078,,,0.017,0.017,16.7,1.2,19,20.2,65,36,13.9,25.2,0,,PM 2.5,5/13/2022 5:05:14 AM,5/13/2022 5:06:00 AM
77571498,USFS 1078,,,0.025,0.024,16.7,1.1,32,19.4,68,38,13.9,24.5,0,,PM 2.5,5/13/2022 6:05:14 AM,5/13/2022 6:05:00 AM
77571960,USFS 1078,,,0.016,0.014,16.7,1.4,23,18.3,74,42,13.9,23.4,0,,PM 2.5,5/13/2022 7:05:14 AM,5/13/2022 7:06:00 AM
77572395,USFS 1078,,,0.008,0.007,16.7,1.0,5,17.4,79,45,13.8,22.7,0,,PM 2.5,5/13/2022 8:05:14 AM,5/13/2022 8:05:00 AM
77572871,USFS 1078,,,-0.000,0.008,16.7,0.8,1,16.7,84,45,13.8,23.1,0,,PM 2.5,5/13/2022 9:05:13 AM,5/13/2022 9:06:00 AM
77573433,USFS 1078,,,0.010,0.001,16.7,1.1,19,17.7,81,45,13.9,23.3,0,,PM 2.5,5/13/2022 10:05:14 AM,5/13/2022 10:05:00 AM
77574545,USFS 1078,,,0.008,0.010,16.7,1.7,15,18.1,80,45,13.8,23.9,0,,PM 2.5,5/13/2022 11:05:13 AM,5/13/2022 11:06:00 AM
77576615,USFS 1078,,,0.006,0.009,16.7,0.3,351,18.5,79,44,13.9,23.9,0,,PM 2.5,5/13/2022 12:05:14 PM,5/13/2022 12:05:00 PM
77578598,USFS 1078,,,-0.002,-0.005,16.7,0.3,18,19.4,76,44,13.9,24.6,0,,PM 2.5,5/13/2022 1:05:14 PM,5/13/2022 1:05:00 PM
77579619,USFS 1078,,,0.014,0.018,16.7,0.3,38,20.5,72,40,13.9,26.7,0,,PM 2.5,5/13/2022 2:05:15 PM,5/13/2022 2:05:00 PM
77580685,USFS 1078,,,0.004,0.007,16.7,0.3,25,21.0,71,38,13.9,27.5,0,,PM 2.5,5/13/2022 3:05:13 PM,5/13/2022 3:06:00 PM
77581762,USFS 1078,,,-0.000,0.001,16.7,0.3,28,21.1,70,38,13.9,27.7,0,,PM 2.5,5/13/2022 4:05:13 PM,5/13/2022 4:05:00 PM
77583082,USFS 1078,,,-0.005,-0.005,16.7,0.5,19,22.1,67,36,13.9,28.6,0,,PM 2.5,5/13/2022 5:05:14 PM,5/13/2022 5:06:00 PM
77584720,USFS 1078,,,-0.005,-0.005,16.7,1.9,21,23.8,61,31,13.8,31.1,0,,PM 2.5,5/13/2022 6:05:14 PM,5/13/2022 6:05:00 PM
77586863,USFS 1078,,,0.005,0.007,16.7,1.6,62,23.3,64,31,13.8,31.6,0,,PM 2.5,5/13/2022 7:05:13 PM,5/13/2022 7:05:00 PM
77588332,USFS 1078,,,0.001,-0.002,16.7,1.4,72,24.6,58,29,13.8,32.7,0,,PM 2.5,5/13/2022 8:05:13 PM,5/13/2022 8:05:00 PM
77589721,USFS 1078,,,0.024,0.022,16.7,1.5,61,25.9,51,25,13.8,34.4,0,,PM 2.5,5/13/2022 9:05:14 PM,5/13/2022 9:05:00 PM
77591418,USFS 1078,,,-0.001,-0.003,16.7,1.5,89,26.5,49,23,13.8,35.9,0,,PM 2.5,5/13/2022 10:05:14 PM,5/13/2022 10:05:00 PM
77592817,USFS 1078,,,0.009,0.011,16.7,1.3,66,26.0,50,23,13.8,35.8,0,,PM 2.5,5/13/2022 11:05:14 PM,5/13/2022 11:05:00 PM
77593513,USFS 1078,32.45257,-84.77652,,,,,,,,,,,,13.2,,5/13/2022 11:56:04 PM,5/13/2022 11:56:00 PM
77593663,USFS 1078,,,0.006,0.013,16.7,1.7,33,24.0,58,29,13.8,32.1,0,,PM 2.5,5/14/2022 12:05:13 AM,5/14/2022 12:05:00 AM
77594604,USFS 1078,,,0.017,0.006,16.6,1.0,51,21.7,69,36,13.9,28.2,0,,PM 2.5,5/14/2022 1:05:13 AM,5/14/2022 1:05:00 AM
77595310,USFS 1078,,,0.006,0.010,16.7,0.4,8,19.5,80,41,13.9,26.1,0,,PM 2.5,5/14/2022 2:05:13 AM,5/14/2022 2:05:00 AM
77596036,USFS 1078,,,0.001,-0.001,16.7,0.6,13,18.6,84,44,13.8,25.2,0,,PM 2.5,5/14/2022 3:05:13 AM,5/14/2022 3:05:00 AM
77596692,USFS 1078,,,0.001,0.002,16.7,0.4,333,17.7,88,45,13.8,25.0,0,,PM 2.5,5/14/2022 4:05:14 AM,5/14/2022 4:05:00 AM
